Tanggal,Komentar,SE
2021-12-24 16:56:14,Min kalau surat keterangan vaksinnya gak pake aplikasi peduli lindungi tapi cuman pake bukti dalam bentuk kertas sudah vaksin apakah boleh min?,SE Kemenhub-112-2021
2021-12-25 1:21:02,Saya sdh beli tiket online..KA lokal rangkasbitung-merak.. Tapi anak umur 4 th tidak diperkenankan.. Padahal sdh nunjukkin SE ini tp tetep ga bisa. ??????,SE Kemenhub-112-2021
2021-12-25 3:47:04,Selamat siang. Mau tanya apakah anak bayi 5 bulan bisa naik KA lokal,SE Kemenhub-112-2021
2021-12-25 4:23:47,KRL Commuter anak dibawah 5 thun sudah bolehkah ?,SE Kemenhub-112-2021
2021-12-26 4:28:14,Anak di bawah 2 tahun bisa naik commuter line tidak ya min? mohon infonya,SE Kemenhub-112-2021
2021-12-26 11:55:23,"Dari pemalang ke Semarang, naik Kaligung, atau Joglosemar anak 2 tahun harus PCR kah min? @kai121_",SE Kemenhub-112-2021
2021-12-26 12:00:02,Untuk surabaya - malang dengan jayabaya apakah wajib antigen?,SE Kemenhub-112-2021
2021-12-27 0:30:06,Jadi min kalo untuk dewasa . Boleh pcr / antigen ? Atau harus dua² nya ? Atau pilih salah satu .,SE Kemenhub-112-2021
2021-12-27 2:32:53,Gambir bandung wajib pcr dan vaksin 2 kali gak min untuk tgl 30 desember?,SE Kemenhub-112-2021
2021-12-27 4:11:00,"Mohon info nya.. anak di bawah 12 tahun, sudah vaksin pertama.. ketentuan nya seperti apa?",SE Kemenhub-112-2021
2021-12-27 7:31:08,"Kak saya mau naik kereta dari jember ke malang, apakah vaksin dosis pertama saja boleh?",SE Kemenhub-112-2021
2021-12-27 9:09:57,"Min klo tgl 24 sampai 2 januari harus nunjukkin hasil pcr ,apa antigen,, dan antigen boleh di rs terdekat? Atau wajib d stasiun? Mohon jawab min saya dari bekasi mau ke kroya cilacap, terimakasih",SE Kemenhub-112-2021
2021-12-28 1:37:33,Hai Admin. Kereta Api Walahar cikarang purwakarta wajib rapid/ PCR tidak ya? Kemudian untuk membeli tiketnya dimana?  Terimakasih,SE Kemenhub-112-2021
2021-12-28 9:29:12,Iya benar min kalo lebih dr tanggal 2 januari itu harus lengkap atau engga dosis vaksin nya. Mohon dibantu @kai121_,SE Kemenhub-112-2021
2021-12-29 9:52:30,"soalnya gini kak, saya tadi tanya ke petugas Stasiun Klakah, Lumajang, katanya klo ke Surabaya masih tetap pakai rapid, katanya KAI ikut yang Probowangi dari Banyuwangi, ini yang bikin bingung, padahal itu kan 1 provinsi",SE Kemenhub-112-2021
2021-12-29 12:38:24,Kalau belum vaksin kedua apa tidak dapat melakukan perjalanan ?,SE Kemenhub-112-2021
2021-12-30 0:48:56,Hai kak @kai121_  untuk perjalanan KA dari Cepu ke Jakarta penumpang diatas 17 thn wajib antigen + pcr atau antigen saja sudah cukup?,SE Kemenhub-112-2021
2021-12-31 10:16:10,Min kalo anak usia 14 tahun naik KA aglomerasi syaratnya apa ya?,SE Kemenhub-112-2021
2022-01-01 4:13:23,Untuk perjalanan tanggal 3 januari berarti anak umur 1 thn sudah tidak wajib pcr ?,SE Kemenhub-112-2021
2022-01-01 8:26:19,Min apakah setelah tanggal 2 Januari untuk persyaratan perjalanan KA antarkota bagi anak dibawah usia 12 th cukup swab antigen aja??,SE Kemenhub-112-2021
2022-01-01 15:55:29,"Min naik kereta api tut tut tuttt. Dari kebumen tujuan bandung, tgl 3 januari masih pcr apa bisa antigen.?? Soalnya kalo harus pcr lagi waktu kaya perginya uang nya habis di pake jajan??????",SE Kemenhub-112-2021
2022-01-02 1:16:16,Klu anak usia 2 tahun apakah bs menggunakan KAI Jabodetabek tanpa hrs antigen Skrg ini?,SE Kemenhub-112-2021
2022-01-02 1:33:10,Pagi ka @kai121_ apakah untuk anak balita usia 3 th sudah diperbolehkan naik kai jabodetabek ? Mohon jawab ka,SE Kemenhub-112-2021
2022-01-03 5:20:23,Min untuk anak usia 2 th boleh kah ikut naik kereta ? Tujuan jakarta dari semarang persyaratan nya apa yaa ?,SE Kemenhub-112-2021
2022-01-12 10:14:14,Terus anak usia 2 tahun di sogok sogok hidungnya bos???,SE Kemenhub-112-2021
2021-12-16 8:16:57,Apakah setelah tanggal 2 Januari anak umur dibawah 12 tahun boleh pakai swab antigen?,SE Kemenhub-112-2021
2021-12-16 9:12:01,Hadooooohhhhh kemarin antigen sekarang wajib PCR mau pergi aja ribet.,SE Kemenhub-112-2021
2021-12-16 9:18:38,Min gmn saya blm bisa vaksin.. udh booking tiket lunas tgl 29 desember.. masih bisa pake surat keterangan dr dokter spesialis kan,SE Kemenhub-112-2021
2021-12-16 9:54:34,"Min, saya bulan lalu naik KA antar kota dari stasiun Pasar Senen, gak ada tuh yang dicek aplikasi peduli lindungi atau kartu vaksinnya ketika boarding, baik diperjalanan berangkat maupun pulangnya.",SE Kemenhub-112-2021
2021-12-16 10:00:13,keberangkatan sebelum tgl 24 untuk anak2 dibawah 12 tahun pakai Syarat apa min?,SE Kemenhub-112-2021
2021-12-16 10:44:17,Hadeeh gimana sih min saya sudah pesan tiket kereta buat tgl 28 Des kirain anak boleh tes Antigen eh sekarang berubah lagi. Kasian min pengen ngajak anak pulang naik kereta. Auto batal ini mah ??,SE Kemenhub-112-2021
2021-12-16 11:21:22,Saya rencana nya bulan Maret 2022 mau mudik ke Jakarta... saya bawa anak² usia 9 tahun dan 3 tahun... itu harus pake test PCR juga kah ?... trus test PCR nya harus di stasiunnya apa kita test sendiri di puskesmas atau RS ?...,SE Kemenhub-112-2021
2021-12-16 12:18:47,Memberatkan persyaratan buat anak dibawah 12 thn bayi balita batita,SE Kemenhub-112-2021
2021-12-16 12:33:04,Untuk KA KALIGUNG yg belum vaksin krn faktor medis apa masih boleh naik KA min?,SE Kemenhub-112-2021
2021-12-16 12:48:57,"Gak jelas aturan, sekarang anak2 suruh pake tes PCR, sedangkan yg dewasa bisa pake antigen Ini bisnis ini anak kecil apa gimana, kacau",SE Kemenhub-112-2021
2021-12-16 13:16:47,"Min mau tanya, klo kita rapit tes dan hasilnya kita tunjukkan dari hp/ dari email-nya kira2 bisa GK ya, tanpa ada surat ada fisiknya??? ",SE Kemenhub-112-2021
2021-12-16 14:38:44,Min kalau tanggal 5 Januari harus lengkap sertifikat vaksinnya,SE Kemenhub-112-2021
2021-12-16 15:20:01,"Min ,berarti keberangkatan sebelum tgl 24 desember masih bisa pakek vaksin dosis 1 ya",SE Kemenhub-112-2021
2021-12-16 16:31:51,kalo naik kereta tgl 26 desember tapi saya cuma vaksin dosis pertama apa bisa min?,SE Kemenhub-112-2021
2021-12-16 17:46:03,Berarti jika punya riwayat penyakit yg tidak boleh vaksin imun selamanya bakal ga boleh keluar kota   ?,SE Kemenhub-112-2021
2021-12-17 1:20:48,?????????? semakin sulit KAI121  anak dibawah 12 tahun wajib PCR ..antigen tidak berguna pada anak anak dibawah 12 tahun pda perjalanan 24 des 21 s/d 3 jan 22???????? KACAU,SE Kemenhub-112-2021
2021-12-17 2:12:33,"Min KAI121 , saya dan keluarga rencana akan melakukan perjalanan dr bandung ke surabaya tgl 22 des.. jd anak usia 12 tahun kebawah masih bisa menggunakan test antigen kan ya?",SE Kemenhub-112-2021
2021-12-17 3:12:27,min ditempatku ngga ada pcr apa boleh batita pake swab antigen  ..,SE Kemenhub-112-2021
2021-12-17 5:46:35,mohon info syarat perjalanan naik KAI untuk anak usia di bawah 17 tahun belum punya KTP,SE Kemenhub-112-2021
2021-12-17 6:23:11,Min kalau menunjukan Sertifikat Vaksin Dosis Pertama sama Kedua bisa kan min?,SE Kemenhub-112-2021
2021-12-17 7:33:11,jadi bayi wajib PCR nih min ??? ga boleh pake antigen ??,SE Kemenhub-112-2021
2021-12-17 16:14:37,"Yang jadi pertanyaan mengapa syarat anak di bawah 12 tahun dirubah jadi PCR sedangkan sebelum tanggal 24 Desember masih bisa rapid, kenapa ga sekalian orangtuanya yang mendampingi juga harus PCR ?. Apakah sebegitu beda hasil rapid antigen dan PCR. Silahkan bisa dijelaskan  mengapa KAI ambil langkah perubahan seperti itu atau mungkin temen-temen yang ahli di bidang nya bisa sharing jawabannya. Tentu tiap kebijakan diambil karena  berbagai pertimbangan dan alasan. Silahkan dijawab KAI121 karena saya yakin dibenak masyarakat ini hanya perihal cuan. Biar kita lebih terbuka dengan kebijakan pemerintah dan bisa menerima dengan baik setiap peraturan negara. Serius nanya lur ??",SE Kemenhub-112-2021
2021-12-18 7:50:59,"Min, klw misalkan berangkat tgl 22 Desember,, apa masih boleh menggunakan vaksin dosis 1 beserta test negatif antigen",SE Kemenhub-112-2021
2021-12-19 1:08:47,Min mau nanya berarti hanya menunjukan hasil vaksin 1 & 2 sama swab antigen doang kan ?? Ga perlu PCR juga,SE Kemenhub-112-2021
2021-12-19 11:07:10,Min apakah boleh klo naik kereta jarak jauh SDH vaksin punya kartu vaksin dan tes rapid tp g pkai aplikasi peduli lindungi ???Mohon jwbnya min trims,SE Kemenhub-112-2021
2021-12-19 13:52:15,Min klo naik kereta bwa anak bayi usia 6 bulan bisa gk?,SE Kemenhub-112-2021
2021-12-20 11:52:58,Tanya min dri Bekasi-cirebon apa hrs rapid test,SE Kemenhub-112-2021
2021-12-20 13:00:11,yg sudah vaksin dosis 1 dan 2 tidak perlu swab kah min?,SE Kemenhub-112-2021
2021-12-20 13:16:50,"Malam min,untuk tgl 23 saya perjalanan dari Cepu Semarang naik Blora jaya,apakah jg harus  pakai tes antigen",SE Kemenhub-112-2021
2021-12-20 22:24:00,Min kalo cuma vaksin pertama ga boleh berangkat ya ?,SE Kemenhub-112-2021
2021-12-21 10:27:03,Min mau tanya kereta api joglosemarkerto tgl 26 desember pake pcr/ antigen? anak dibawah 5 tahun gimana,SE Kemenhub-112-2021
2021-12-21 23:15:31,"Min, untuk perjalanan 26/12/2021, penumpang dewasa apa boleh menunjukan bebas C-19 berdasar rapid antigen?",SE Kemenhub-112-2021
2021-12-22 0:37:03,"Min. Kalo anak umur 12 tapi udah vaksin lengkap, apa tetep wajib RT-PCR? Gak diijinkan pake RT-AntiGen?",SE Kemenhub-112-2021
2021-12-22 2:52:33,Min..mau tanya untuk perjalanan tgl 4 januari..untuk anak2 dibawah 12 th apa masih harus pake PCR gak bisa tes antigen?? mohon jawabannya ????????,SE Kemenhub-112-2021
2021-12-22 7:21:05,Mau tanya untuk anak usia 1 thn bagaimana?? Apa saja persyaratan nyaf??,SE Kemenhub-112-2021
2021-12-22 10:46:47,apakah layanan  vaksin masih ada di stasiun dan melayani vaksin dosis 2,SE Kemenhub-112-2021
2021-12-22 13:58:38,MLM min klw anak usia 8 tahun sudah vaksin pertama cukup antigen kah tuk pemberangkatan tgl 3 Januari,SE Kemenhub-112-2021
2021-12-22 23:49:00,"Naik kereta semakin di persulit ya,kan ibaratnya kita udah vaksin 2 kali masih pake rapid segala kudu keluar biaya lg",SE Kemenhub-112-2021
2021-12-23 8:59:20,Kalo  anak di bawah 12 th tapi udah vaksin u/ perjalanan tgl 24 des knapa hrs PCR? KAN KLO org dewasa hanya swab antigen. Pdhal sama2 udah vaksin. Ini kan ngga adil,SE Kemenhub-112-2021
2021-12-23 21:55:33,Pakai genose bisa ya,SE Kemenhub-112-2021
2021-12-24 3:16:25,Anak usia 3 th harus antigen atau pcr?,SE Kemenhub-112-2021
2021-12-24 6:02:11,"Selamat siang, kalo perjalanan kereta dari Semarang ke Slawi apakah harus  antigen?",SE Kemenhub-112-2021
2021-10-31 12:06:07,Untuk naik Argo parahyangan dan serayu apa harus pakai hasil PCR / Rapid tes ?,SE Kemenhub-92-2021
2021-10-31 12:16:08,KAI121 min jd klo bandung ke jogja bisa pake antigen atau hrs PCR,SE Kemenhub-92-2021
2021-10-31 12:24:09,Rapid test antigen sm swab sama kah min?,SE Kemenhub-92-2021
2021-10-31 12:44:19,Kapan ya... bisa naik kereta tanpa syarat tes pcr atau rapid antigen???,SE Kemenhub-92-2021
2021-10-31 12:46:23,Min apakah anak balita usia 2 thn kurang hrua antigen dan bs kan naik ka dari sidoarjo ke ps senen?,SE Kemenhub-92-2021
2021-10-31 12:46:31,di statsiun babakan gak ada lg untuk tes antigen ?,SE Kemenhub-92-2021
2021-10-31 12:59:47,Emang genose udah gak ada kah?,SE Kemenhub-92-2021
2021-10-31 13:01:58,Naik kereta berhenti dulu… tunggu tanpa syarat tes PCR/ antigen.... nambah biaya lg Padahal lebih enak naik kereta utk perjalanan antarkota. Pindah ke lain hati.,SE Kemenhub-92-2021
2021-10-31 13:10:37,Min apakah jarak dekat wajib jg tes antigen?? rute jatibarang-tegal kan gak sampe 2 jam..,SE Kemenhub-92-2021
2021-10-31 13:34:23,"Maf mau tanya, di stasiun Slawi tersedia untuk vaksin gak yah min? Untuk dosis pertama",SE Kemenhub-92-2021
2021-10-31 13:52:36,"MASIH MENUNGGU TES  RT-PCR, VAKSIN, RAPID ANTIGEN ATAU TES APAPUN ITU YG GK MASUK AKAL ( menurut pribadi ) LENYAP DI MUKA BUMI INI,, BARU NAIK KA ??????,, ",SE Kemenhub-92-2021
2021-10-31 14:25:50,"Min, utk jenis kereta bengawan & logawa apa masih harus pakai test antigen walaupun jarak dekat?",SE Kemenhub-92-2021
2021-10-31 21:42:39,Min mau tanya kalau dari mau dari stasiun cibatu apakah harus diantigen dulu atau menunjukkan surat vaksin,SE Kemenhub-92-2021
2021-10-31 22:30:27,"Min, kapan anak usia dibawah 12 th bisa naik kereta lagi antar kota ataupun lokal?",SE Kemenhub-92-2021
2021-10-31 23:15:03,Kapan pemerintah akan menggratiskan tes PCR/antigen dll karna yg diberatkan masyarakat itu ???? sdh vaksin kenapa harus tes PCR dll,SE Kemenhub-92-2021
2021-11-01 3:07:24,Naik probowangi atau tawangalun tetap rapid tes atau tidak? Kan termasuk ka aglomerasi,SE Kemenhub-92-2021
2021-11-01 6:05:26,Apakah vaksin masih belum cukup menjadi syarat bepergian?,SE Kemenhub-92-2021
2021-11-01 6:09:46,Maaf kak mau nanya klw dari Jakarta pasar Senin ke Brebes pake tes antigen yah… berapa harganya dan berlaku brp kali 24 jam Terimakasih ??,SE Kemenhub-92-2021
2021-11-01 11:09:23,Kalau ke cirebon dari tegal pake kaligung harus pcr juga kah min?,SE Kemenhub-92-2021
2021-11-01 23:14:25,Anak2 5 tahun kebawah tidak perlu PCR atau antigen kan min?,SE Kemenhub-92-2021
2021-11-02 7:41:18,Kenapa bukan genose lagi ya kak...,SE Kemenhub-92-2021
2021-11-02 8:41:18,Waduh genose dikemanakan alatnya,SE Kemenhub-92-2021
2021-11-02 10:41:18,Kalau swab antigen berlaku berapa hari?,SE Kemenhub-92-2021
2021-11-02 18:55:44,tes pcr itu di apain cara ngeceknya trus klo antigen d apakan cara ngeceknya,SE Kemenhub-92-2021
2021-11-03 13:14:12,"Mind ,anak usia 1 th apa di perbolehkan naik kereta api dan apa di haruskan tes antigen...???",SE Kemenhub-92-2021
2021-11-03 14:10:29,Masih ragu dengan vaksinasi sepertinya kalo peraturan untuk naik KA tetap diharuskan Test pcr/ antigen.? Kapan normalnya... ??,SE Kemenhub-92-2021
2021-11-03 14:11:13,Antara kota dalam 1 provinsi perlu pcr atau antigen gk min?,SE Kemenhub-92-2021
2021-11-03 15:26:51,Kapan ya bs pakai kartu vaksin doang? ??,SE Kemenhub-92-2021
2021-11-03 16:03:34,Min untuk anak 2 tahun ke bawah apa sudah bisa naik Kereta api jarak jauh ?,SE Kemenhub-92-2021
2021-11-03 22:38:39,Maaf mau tanya kalau naik ka lokal anak di bawah 12 th bisa naik gak yah...,SE Kemenhub-92-2021
2021-11-11 10:44:47,"Maaf min mau nanya, Contoh kasus :Calon penumpang A sudah vaksin dan test RT-PCR, hasil nya negatif. Calon penumpang B belum vaksin tapi di test RT-PCR hasilnya negatif juga Pertanyaannya apakah keduanya boleh naik kereta api ?Sedangkan keduanya Negatif Covid ?",SE Kemenhub-92-2021
2021-11-17 5:17:39,Genose sudah gak Ada ya min,SE Kemenhub-92-2021
2021-11-29 2:13:55,Kalo untuk usia 3 th udah bisa naik kereta belum yaa,SE Kemenhub-92-2021
2021-10-28 4:31:21,Min kalau umur 4 thn harus tes antigen jg?,SE Kemenhub-89-2021
2021-10-28 4:40:11,Min ada info anak dibawah 5 tahun tidak boleh naik kereta? Betul kah?,SE Kemenhub-89-2021
2021-10-28 4:42:21,Alhamdulillah anak saya boleh ikut tapi masalahnya saya belum punya anak,SE Kemenhub-89-2021
2021-10-28 4:52:04,Alhamdulillah.... anak2 sudah boleh naik KAI lagi..,SE Kemenhub-89-2021
2021-10-28 4:53:33,Kalau naik kereta api jarak dekat gmna untuk anak usia dibawah 12 thn?,SE Kemenhub-89-2021
2021-10-28 5:14:29,"kalau seumpama naik kereta lokal, yang 2 jam sampai bagaimana untuk bayi usia 1 tahun?",SE Kemenhub-89-2021
2021-10-28 6:28:24,"Untuk kereta jarak jauh boleh makan n minum di kreta atau tdk min ?Knp genose tdk di munculkan lg min, kasih anak dibawah 12 th hidungnya di sogok . Anak2 pasti kesakitan dan nangis , trauma nantinya naik kreta lg",SE Kemenhub-89-2021
2021-10-28 6:46:03,Min berarti perjalanan cerbon madiun bawa anak usia 4 thn diperbolehkan ya..,SE Kemenhub-89-2021
2021-10-28 7:02:49,"Tanya, saya pesan KA Lokal Kedung Sepur. Saya bawa anak di bawah 12 tahun 2 orang. Apakah harus tes antigen? Di aplikasi KAI Acces untuk anak di bawah 12 tahun cara ngisi gimana?",SE Kemenhub-89-2021
2021-10-28 8:15:05,"terus kalo bayi bawah satu tahun, atau balita apa tetep wajib antigen?? apa gk kasian balita di sogrok2 hidungnya??",SE Kemenhub-89-2021
2021-10-28 9:36:44,"Kalau untuk perjalanan dekat dari pemalang ke semarang, apakah harus rapid test?",SE Kemenhub-89-2021
2021-10-28 12:18:08,Sangat disayangkan genose dihapuskan??,SE Kemenhub-89-2021
2021-10-28 14:08:01,Apakah tes antigen untuk anak 2 tahun juga sama kaya org dewasa? Harus di colok2 hidung nya?,SE Kemenhub-89-2021
2021-10-28 23:06:22,"Anak dibawah 5 tahun rencana ingin naik kaligung/ kamandaka, tanpa bawa KK hanya bawa KIA (semacam KTP untuk anak) didampingi orangtua, masih boleh kan ya ?",SE Kemenhub-89-2021
2021-10-28 23:21:15,Kalau sudah kena COVID-19 apa masih harus antigen lagi?,SE Kemenhub-89-2021
2021-10-29 3:07:05,Kl blm divaksin krna pnyakit yg kita alami bisa pakai surat keterangan dokter min???...,SE Kemenhub-89-2021
2021-10-29 3:18:58,Kalo bayi juga mesti pcr /antigen?,SE Kemenhub-89-2021
2021-10-29 5:51:04,"Selain rapid tes dan antigen ada yg lain ga pak ,takut saya",SE Kemenhub-89-2021
2021-10-29 7:04:52,RailMin.. .KA Pangrango Bogor-Sukabumi apakah sudah beroperasi? Dan apa syarat perjalanannya juga wajib PCR / Antigen,SE Kemenhub-89-2021
2021-10-29 16:35:07,"Kalau naik KRL lalu naik Lokal Merak, bagaimana syarat untuk anak 5 thn?",SE Kemenhub-89-2021
2021-10-30 5:01:45,Kalau bawa anak umur 2 tahun bagaimana ?,SE Kemenhub-89-2021
2021-10-30 12:26:34,"Gini aja min, kalo bisa anak dibawah 12 tahun boleh dengan KAI antar kota dengan syarat orang tua telah vaksin lengkap, dilampirkan fc dengan KK juga bisa ditambahkan min, ",SE Kemenhub-89-2021
2021-10-30 12:28:01,Anak di bawah 5 tahun apakah sudah boleh naik KRL?,SE Kemenhub-89-2021
2021-10-31 2:36:04,Kalau anak usia 5 bulan apakah boleh naik kereta jarak jauh min?,SE Kemenhub-89-2021
2021-11-04 0:33:20,"sudah blh ya ka anak usia d bawah 12 thn naik KA Lokal , hanya menunjukan kartu keluarga saja.",SE Kemenhub-89-2021
2021-11-10 4:37:49,Min kalau bayi usia 4 bulan apakah sudah boleh naik KAI bandung raya (padalarang - cicalengka) kalo boleh apa saja syaratnya,SE Kemenhub-89-2021
2021-10-22 2:02:42,saya belum mempunyai Kk dan anak saya blm punya identitas... gimana donk min,SE Kemenhub-89-2021
2021-10-22 2:06:53,Alhamdulilah akhirnya anak dibawah 12 thn bs naik kereta??,SE Kemenhub-89-2021
2021-10-22 2:19:01,Kalo bayi apakah harus swab,SE Kemenhub-89-2021
2021-10-22 2:29:31,Anak usia 2 tahun juga harus rapid test?,SE Kemenhub-89-2021
2021-10-22 2:39:11,Ya Allah masa anak 2 tahun di sogok2 hidungnya ..Ya kasian.. orangtua aja kesakitan …apalagi anak kecil… klau genose mending… knp harus pke ribet sih ??,SE Kemenhub-89-2021
2021-10-22 2:47:43,Min kalo perjalanan dari kroya ke jogja pKe surat antigen apa engga,SE Kemenhub-89-2021
2021-10-22 2:52:36,"Hei,,,,,, senangnya dalam hati kalau beristri dua. ""eh salah,  maksudnya seneng klu anak dibawah usia 12 tahun udah diperbolehkan untuk naik kereta api.",SE Kemenhub-89-2021
2021-10-22 2:58:02,Maaf min.. saya masih bingung.. apa boleh anak dibawah 12 tahun naik kereta jogja solo tanpa antigen..? Dan kalo yg naik sama neneknya udh lain KK tp masih 1 alamat boleh tidak ?,SE Kemenhub-89-2021
2021-10-22 3:07:57,"Sampai kapanpun tes PCR dan antigen akan terus di jadikan syarat alat tranportasi. Jika itu di tiadakan apakah sudah balik modal buat para usaha jasa PCR dan antigen.? Kalau gratis sih ga apa"". Lha ini biaya /orang 50 rb. Kalikan saja kalau sehari ada 1000 orang.  bisnis yg menggiurkan. ??",SE Kemenhub-89-2021
2021-10-22 3:36:26,Kalo anak 1 tahun sama 4 tahun wajib antigen/ pcr ya min ??!Soalnya ada yg dibawah 5 tahun g wajib antigen/pcr ...,SE Kemenhub-89-2021
2021-10-22 3:53:46,"Klo ke depok bogor ga usah pke swab kan min anak""",SE Kemenhub-89-2021
2021-10-22 4:26:26,Dah seneng banget anak dibawah 12 tahun boleh naik KA... tp sayangnya KA  Maharani Babat Semarang ga jalan... ?? kira2 kapan ya jalan lg?,SE Kemenhub-89-2021
2021-10-22 4:49:28,Untuk perjalanan penataran-dhoho cuman nunjukkin surat KK aja ya yg anak2 dibawah 12 th,SE Kemenhub-89-2021
2021-10-22 4:51:56,"Kpn genose nya mau dipake lg, gk sayang apa pengadaannya??",SE Kemenhub-89-2021
